id;club_id;person_id;sign_on;sign_off;number;position_id;public;created_at;updated_at
1306;12;1306;2017-10-10;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1307;15;1307;2014-02-10;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1308;63;1308;2016-11-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1309;75;1309;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1310;12;1310;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1311;1;1311;2015-10-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1312;9;1312;2017-05-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1313;15;1313;2015-11-03;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1314;74;1314;2017-03-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1315;72;1315;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1316;70;1316;2016-01-01;2017-01-05;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1317;53;1317;2017-03-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1318;14;1318;2016-04-12;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1319;12;1319;2016-04-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1320;2;1320;2016-04-08;2016-08-29;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1321;72;1321;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1322;76;1322;2017-09-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1323;69;1323;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1324;12;1324;2015-02-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1325;2;1325;2016-11-25;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1326;76;1326;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1327;73;1327;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1328;68;1328;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1329;75;1329;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1330;72;1330;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1331;67;1331;2016-01-19;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1332;15;1332;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1333;44;1333;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1334;70;1334;2017-09-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1335;15;1335;2012-10-04;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1336;50;1336;2016-02-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1337;4;1337;2013-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1338;46;1338;2015-05-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1339;53;1339;2017-08-28;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1340;50;1340;2014-03-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1341;50;1341;2016-09-15;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1342;2;1342;2015-06-23;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1343;1;1343;2013-01-01;2017-03-16;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1344;47;1344;2014-01-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1345;4;1345;2017-05-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1346;15;1346;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1347;16;1347;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1348;46;1348;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1349;2;1349;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1350;15;1350;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1351;72;1351;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1352;73;1352;2017-01-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1353;67;1353;2016-03-05;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1354;44;1354;2017-03-29;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1355;74;1355;2017-09-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1356;8;1356;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1357;76;1357;2017-03-08;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1358;53;1358;2015-02-18;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1359;1;1359;2015-10-12;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1360;72;1360;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1361;15;1361;2012-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1362;2;1362;2017-02-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1363;2;1363;2015-10-20;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1364;63;1364;2015-08-24;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1365;16;1365;2015-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1366;74;1366;2017-02-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1367;68;1367;2016-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1368;46;1368;2014-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1369;44;1369;2014-03-09;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1370;72;1370;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1371;75;1371;2017-01-06;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1372;75;1372;2017-01-01;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1373;4;641;2017-02-17;NULL;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
1374;1;807;2016-01-28;2016-12-31;NULL;NULL;1;2017-12-09 22:39:31;2017-12-09 22:39:31
